P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: Refrig-40
10;165;1.302467402866970000;0.0073150033339301500;0.193630783067049000;0.00108748197503384000;0.966248995171638000;;;
10;166;1.303670328848410000;0.0071787842854820900;0.193205974925256000;0.00106390702155495000;0.946530502444443000;;;
10;167;1.304993489295090000;0.0070476423061971100;0.192780600670619000;0.00104111532221838000;0.927459903308998000;;;
10;168;1.306202495587940000;0.0069201125281026800;0.192354657273339000;0.00101907313615794000;0.909009558690408000;;;
10;169;1.307567224426320000;0.0067974454823783800;0.191928141675126000;0.00099774685018068600;0.891151804096702000;;;
10;170;1.308851331021080000;0.0066782238253278100;0.191501050788813000;0.00097710629896785800;0.873861918459246000;;;
10;171;1.310185692141240000;0.0065629584364841800;0.191073381497968000;0.00095712132151300100;0.857115059366283000;;;
10;172;1.311538848504660000;0.0064513271267081300;0.190645130656493000;0.00093776414200869800;0.840888396855765000;;;
10;173;1.312911839303360000;0.0063431894698065200;0.190216295088221000;0.00091900915497070400;0.825160933447933000;;;
10;174;1.314272374028610000;0.0062382487850693200;0.189786871586505000;0.00090083132270940400;0.809912075191191000;;;
10;175;1.315665652226410000;0.0061365829550195600;0.189356856913794000;0.00088320619952864700;0.795121655838495000;;;
10;176;1.317070436035930000;0.0060379623432183900;0.188926247801209000;0.00086611128657824300;0.780771160763354000;;;
10;177;1.318577781162390000;0.0059426811236511700;0.188495040948108000;0.00084952585865408400;0.766843581366797000;;;
10;178;1.320042602514380000;0.0058499606325826000;0.188063233021643000;0.00083342954804432900;0.753322144867955000;;;
10;179;1.321442189605980000;0.0057596047839319900;0.187630820656308000;0.00081780298885976000;0.740190898826300000;;;
10;180;1.323016423755070000;0.0056725502140728100;0.187197800453482000;0.00080262716620133700;0.727434126564065000;;;
10;181;1.324538645393310000;0.0055877118646157000;0.186764168980959000;0.00078788517536240900;0.715037945072693000;;;
10;182;1.326066465864250000;0.0055052478163203100;0.186329922772474000;0.00077356032059052500;0.702988589410104000;;;
10;183;1.327565798258480000;0.0054249262188305000;0.185895058327218000;0.00075963615302026600;0.691272447816761000;;;
10;184;1.329211617283290000;0.0053473808405532700;0.185459572109341000;0.00074609862696026700;0.679878027456182000;;;
10;185;1.330760774491850000;0.0052715338709758700;0.185023460547456000;0.00073293221283406200;0.668792421779670000;;;
10;186;1.332341857079840000;0.0051978328298357700;0.184586720034116000;0.00072012367415064800;0.658004751837116000;;;
10;187;1.334038551688880000;0.0051265212063510800;0.184149346925301000;0.00070765985807014700;0.647504158380495000;;;
10;188;1.335639470404990000;0.0050567063772943700;0.183711337539882000;0.00069552773237340600;0.637279835706342000;;;
10;189;1.337298782792250000;0.0049889208930571500;0.183272688159078000;0.00068371627556144600;0.627322766058268000;;;
10;190;1.339053722948640000;0.0049232222379643200;0.182833395025906000;0.00067221308660562200;0.617622616909401000;;;
10;191;1.340701765643990000;0.0048588080019337000;0.182393454344615000;0.00066100813632050500;0.608171183203060000;;;
10;192;1.342435188216660000;0.0047963210934623900;0.181952862280115000;0.00065009049154120100;0.598959383829245000;;;
10;193;1.344158645960840000;0.0047353546232560900;0.181511614957388000;0.00063944971647951400;0.589978548316872000;;;
10;194;1.345896881277900000;0.0046759498899170600;0.181069708460897000;0.00062907708244419800;0.581221537254413000;;;
10;195;1.347662825345970000;0.0046180956680599400;0.180627138833973000;0.00061896298665735500;0.572680364725056000;;;
10;196;1.349469615366140000;0.0045617844074512900;0.180183902078196000;0.00060909864558234600;0.564347761146039000;;;
10;197;1.351293606503760000;0.0045068828298403000;0.179739994152766000;0.00059947526546699700;0.556216408593561000;;;
